step,segment_i,segment_step,mode,time,osqp_status,base_z,roll,pitch,base_qdd_z,dyn_res_norm,stance_acc_res_norm,swing_acc_error_norm,tau_pd_max_abs,tau_wbc_max_abs,tau_total_max_abs,cmd_step_jump_norm,cmd_step_jump_abs,saturated
457,2,57,trot_FR_RL,0.916000000,solved,0.304995816856,0.006721061432,-0.001299261197,0.088868555537,7.540689242349e-08,2.701597108796e-09,1.311364642424e-01,10.334493069542,9.770302493755,10.569314619983,0.059041550954,0.034879239997,False
458,2,58,trot_FR_RL,0.918000000,solved,0.305412400777,0.003755875987,-0.002080493367,0.085878353712,7.591577747793e-08,2.719152459373e-09,1.331982136587e-01,14.604526456858,9.761300918675,10.471827747781,0.053735308670,0.036040691433,False
459,2,59,trot_FR_RL,0.920000000,solved,0.305852247342,0.003373411406,-0.003719061955,0.087521576686,7.963808146971e-08,2.801260594383e-09,1.340410986129e-01,10.099367544091,9.760661780616,10.334275886997,0.041750341389,0.022800398769,False
460,2,60,trot_FR_RL,0.922000000,solved,0.306320354157,0.000449688110,-0.004366523883,0.085308132276,7.833907971417e-08,2.749087994929e-09,1.322116178498e-01,11.280797115601,9.752596215220,10.428121181032,0.054591249634,0.036194191810,False
461,2,61,trot_FR_RL,0.924000000,solved,0.306663251167,0.000583380436,-0.005472643020,0.087042219295,8.104551359747e-08,2.863401927544e-09,1.243274736050e-01,15.230016562292,9.739558053375,10.466268369849,0.024364737008,0.013038161845,False
462,2,62,trot_FR_RL,0.926000000,solved,0.307098813476,-0.002348870215,-0.006003239471,0.086154411635,7.733724032092e-08,2.726294999052e-09,1.303503361126e-01,10.510982611348,9.733899126737,10.759887003647,0.028859813958,0.017660176825,False
463,2,63,trot_FR_RL,0.928000000,solved,0.307434901299,-0.002893600243,-0.007233219927,0.086257672140,8.243410953360e-08,2.925087933661e-09,1.339957200050e-01,12.027073159825,9.727706394628,10.487051284721,0.030297719144,0.020216243530,False
464,2,64,trot_FR_RL,0.930000000,solved,0.307823662717,-0.005831971035,-0.007531499668,0.085473768565,8.197714825018e-08,2.876539107414e-09,1.394961331648e-01,11.871312436011,9.719140534398,10.670459007595,0.028350794881,0.017557332310,False
465,2,65,trot_FR_RL,0.932000000,solved,0.308157544869,-0.007987162591,-0.008640126621,0.085193377758,8.395810033417e-08,2.984291808987e-09,1.477151798943e-01,10.258191826117,9.714124673240,10.492920428413,0.037381097557,0.025684377144,False
466,2,66,trot_FR_RL,0.934000000,solved,0.308483108352,-0.009896911235,-0.009938030926,0.086604425641,8.254485177401e-08,2.934791501992e-09,1.435368525742e-01,12.846883085443,9.706944140551,10.448436279854,0.023039122779,0.015250010287,False
467,2,67,trot_FR_RL,0.936000000,solved,0.308807179772,-0.014241291829,-0.010887371238,0.083124292139,8.758892794497e-08,3.106170529935e-09,1.459277780064e-01,17.654674826221,9.706885765073,10.980098818250,0.056093408029,0.031674355017,False
468,2,68,trot_FR_RL,0.938000000,solved,0.309157687711,-0.014838365460,-0.011268781834,0.086651171926,8.891699555809e-08,3.150360363818e-09,1.588629077827e-01,9.978526087735,9.692663444035,10.162648634871,0.050036536570,0.031225285446,False
469,2,69,trot_FR_RL,0.940000000,solved,0.309415626225,-0.018645430885,-0.012231450050,0.084078115021,8.990708315379e-08,3.201008350954e-09,1.646483514750e-01,16.306916391517,9.690009778379,10.871881855993,0.040270475288,0.021532550058,False
470,2,70,trot_FR_RL,0.942000000,solved,0.309707234311,-0.018667298111,-0.012533320641,0.086885173452,8.864997462665e-08,3.123329536312e-09,1.601813822208e-01,9.938159991893,9.677170353171,10.184164278502,0.038237270856,0.023788087170,False
471,2,71,trot_FR_RL,0.944000000,solved,0.309909857756,-0.021863094225,-0.013392615721,0.084531794741,8.855387961976e-08,3.129100612533e-09,1.637061682251e-01,13.854491244194,9.675967527881,10.706446738544,0.027164575205,0.014926990169,False
472,2,72,trot_FR_RL,0.946000000,solved,0.310145525149,-0.021310675955,-0.013569208170,0.086511189094,8.867811143791e-08,3.107176903590e-09,1.579659470297e-01,9.946809119683,9.667208479464,10.192378730636,0.030244937235,0.018369597918,False
473,2,73,trot_FR_RL,0.948000000,solved,0.310367421627,-0.021172930555,-0.013913004110,0.084539367459,8.752603576928e-08,3.071971618177e-09,1.587845446299e-01,13.242014283319,9.669693395550,10.608177068348,0.023891370895,0.013781293905,False
474,2,74,trot_FR_RL,0.950000000,solved,0.310544308691,-0.019193987356,-0.014240575435,0.085718875350,8.602751197639e-08,3.013503811231e-09,1.570955511676e-01,12.228916183408,9.671613028219,10.473258693253,0.015248529951,0.011280572873,False
475,2,75,trot_FR_RL,0.952000000,solved,0.310725084418,-0.019844889589,-0.014220781205,0.084315145036,8.939650058967e-08,3.128752458088e-09,1.542394565406e-01,13.010317997785,9.670256026655,10.441159473479,0.016821784362,0.010295929629,False
476,2,76,trot_FR_RL,0.954000000,solved,0.310919475262,-0.019405368518,-0.013747147230,0.085635180695,8.762425219195e-08,3.057672189625e-09,1.621138991346e-01,10.120115025135,9.675428518153,10.363948612077,0.027549411843,0.020329683448,False
477,2,77,trot_FR_RL,0.956000000,solved,0.311009216646,-0.021275079160,-0.013773867811,0.085560843378,8.931581761559e-08,3.131153867211e-09,1.607189305552e-01,15.399095274041,9.679328542441,10.748820237151,0.027619818527,0.018799028506,False
478,2,78,trot_FR_RL,0.958000000,solved,0.311124832421,-0.019512779418,-0.013161429743,0.086050962872,8.901524832783e-08,3.114943371345e-09,1.570545659061e-01,9.895314797199,9.674770701473,10.136775809837,0.014790966420,0.008165344192,False
479,2,79,trot_FR_RL,0.960000000,solved,0.311155978736,-0.020785006720,-0.013095220470,0.085557474657,8.738749138951e-08,3.075745944130e-09,1.626226846834e-01,12.984207464716,9.686031543269,10.548974182550,0.027406561096,0.014255624709,False
480,2,80,trot_FR_RL,0.962000000,solved,0.311211670489,-0.018476055820,-0.012398499678,0.085489339557,8.849058246934e-08,3.109011796096e-09,1.563506822667e-01,9.915456903023,9.683827459920,10.155785433487,0.007716331482,0.004396513036,False
481,2,81,trot_FR_RL,0.964000000,solved,0.311252260043,-0.016746057841,-0.011889922073,0.085435610915,8.606662423339e-08,3.035434243144e-09,1.598798097703e-01,12.838766993300,9.695825153407,10.491617599239,0.021242336452,0.011997693487,False
482,2,82,trot_FR_RL,0.966000000,solved,0.311223440411,-0.014590952566,-0.011663482857,0.085697895342,8.475936931729e-08,2.998974979594e-09,1.588473843171e-01,13.303095553242,9.706404700818,10.425391061210,0.016295704487,0.010579547411,False
483,2,83,trot_FR_RL,0.968000000,solved,0.311197833713,-0.012627775443,-0.011093924945,0.085217703930,8.651763030479e-08,3.087947764393e-09,1.595526664306e-01,13.019698337476,9.713053749099,10.447339673140,0.010435098421,0.006649048281,False
484,2,84,trot_FR_RL,0.970000000,solved,0.311135390357,-0.008328402128,-0.010555566159,0.085736883157,8.315127935777e-08,2.960789612973e-09,1.534670151550e-01,11.526928434125,9.723681604064,10.378407584344,0.017691945969,0.010627854965,False
485,2,85,trot_FR_RL,0.972000000,solved,0.311062485221,-0.006729252335,-0.009804538061,0.085947283465,8.424293558990e-08,3.009528680299e-09,1.540642874699e-01,12.656269115676,9.730129603944,10.327449767157,0.013356521976,0.007466849845,False
486,2,86,trot_FR_RL,0.974000000,solved,0.310983042394,-0.002830139436,-0.009037450327,0.085954793972,8.202755603709e-08,2.917125143303e-09,1.495386126381e-01,10.502179880777,9.738845745198,10.246843781669,0.018643736089,0.009726080302,False
487,2,87,trot_FR_RL,0.976000000,solved,0.310822374226,-0.002127477376,-0.008659115537,0.087441250147,8.197145961937e-08,2.940024264661e-09,1.569845085928e-01,14.741357878977,9.746676640909,10.463920169085,0.026816292355,0.016416578736,False
488,2,88,trot_FR_RL,0.978000000,solved,0.310682058241,0.002007227992,-0.007722917806,0.086267147078,8.228723876739e-08,2.960462732022e-09,1.467019144417e-01,10.006130712828,9.750911506273,10.248732600210,0.019273910172,0.011472105139,False
489,2,89,trot_FR_RL,0.980000000,solved,0.310452599072,0.002863549986,-0.007357540879,0.087671388162,8.017383462240e-08,2.899109642249e-09,1.484128537664e-01,13.719402291382,9.760854112226,10.458552342389,0.027409064221,0.017587043584,False
490,2,90,trot_FR_RL,0.982000000,solved,0.310246279277,0.007154970118,-0.006446736918,0.086294565107,8.083051138818e-08,2.919816892217e-09,1.386267308445e-01,10.019775301908,9.766405402684,10.262292370029,0.021808499072,0.012834617609,False
491,2,91,trot_FR_RL,0.984000000,solved,0.309952307438,0.008222881988,-0.006104226913,0.087587743766,7.809042863885e-08,2.829580982388e-09,1.366039385716e-01,12.549841772979,9.776220151154,10.443798765445,0.026593200327,0.017058402612,False
492,2,92,trot_FR_RL,0.986000000,solved,0.309684280598,0.012715578570,-0.005240569014,0.086077063449,7.848077628303e-08,2.840541601844e-09,1.274378217729e-01,10.048697185428,9.783400651687,10.291257487515,0.024903643077,0.015086926134,False
493,2,93,trot_FR_RL,0.988000000,solved,0.309375157717,0.015496120560,-0.004863652141,0.087218065662,7.548306351245e-08,2.732873910314e-09,1.235464715202e-01,11.922269804259,9.793284772094,10.436112046454,0.030672630661,0.016815721910,False
494,2,94,trot_FR_RL,0.990000000,solved,0.309068692867,0.016421096103,-0.003822653375,0.085960841244,7.394499790897e-08,2.645521999576e-09,1.173747547675e-01,10.292966290643,9.797918740976,10.537031896240,0.037352058655,0.025477532535,False
495,2,95,trot_FR_RL,0.992000000,solved,0.308683491034,0.021833510749,-0.003373884587,0.084175117968,7.463312530804e-08,2.666064543413e-09,1.163641141540e-01,17.126384273987,9.782108066117,10.399091159282,0.108158290498,0.066507498083,False
496,2,96,trot_FR_RL,0.994000000,solved,0.308337485271,0.022146083781,-0.002327154636,0.087213260622,7.363449687446e-08,2.647756475104e-09,1.270360316848e-01,10.364687585109,9.796171365553,10.615894362054,0.034866286499,0.022995946748,False
497,2,97,trot_FR_RL,0.996000000,solved,0.307893210457,0.027155933656,-0.001896632956,0.084684920748,7.488364143022e-08,2.685737885053e-09,1.159422880428e-01,16.322426149989,9.773754479011,10.534148795104,0.100605632140,0.058693023498,False
498,2,98,trot_FR_RL,0.998000000,solved,0.307501844540,0.027006155749,-0.000881339311,0.087345298635,7.338352964214e-08,2.658499151699e-09,1.251763877000e-01,10.229061240322,9.786931525320,10.482754708786,0.039800084775,0.027058388677,False
499,2,99,trot_FR_RL,1.000000000,solved,0.307073734520,0.031030969334,-0.001050097679,0.085047168292,7.475527724599e-08,2.699656361925e-09,1.163614915311e-01,14.143950919510,9.765644972036,10.609415839927,0.087540161886,0.049315801102,False
500,2,100,trot_FR_RL,1.002000000,solved,0.306630609229,0.031006992398,-0.000394820361,0.087046262672,7.315854478891e-08,2.651767284719e-09,1.237755103746e-01,12.862149874908,9.766777022673,10.619955072061,0.023339068574,0.014446801779,False
501,2,101,trot_FR_RL,1.004000000,solved,0.306195247456,0.034860755653,-0.000688581437,0.085219715870,7.434601776806e-08,2.665316892277e-09,1.173541459309e-01,12.536222715240,9.755099711617,10.577124305794,0.055275723323,0.031933492407,False
502,2,102,trot_FR_RL,1.006000000,solved,0.305827249930,0.033503067602,-0.000377928586,0.086604431731,7.287932702861e-08,2.611885173938e-09,1.230912141472e-01,10.377373320707,9.764009959175,10.627516872425,0.025027123902,0.014096360202,False
503,2,103,trot_FR_RL,1.008000000,solved,0.305367549295,0.036963419009,-0.000649231322,0.086155971762,7.544583846242e-08,2.683678090916e-09,1.165844965616e-01,12.874365916022,9.740208526368,10.837170272641,0.049757876594,0.027023721807,False
504,2,104,trot_FR_RL,1.010000000,solved,0.304987741595,0.035096939685,-0.000353469339,0.086539545006,7.436401129122e-08,2.648115257213e-09,1.233835188939e-01,10.297887481495,9.753301285421,10.543487436126,0.032278045680,0.021327066756,False
505,2,105,trot_FR_RL,1.012000000,solved,0.304608384874,0.036281574313,-0.001165541543,0.086310086314,7.758502221832e-08,2.750211078704e-09,1.168880994035e-01,12.326332461756,9.734482915816,10.780626045215,0.036129524904,0.018856762565,False
506,2,106,trot_FR_RL,1.014000000,solved,0.304252416326,0.033035916988,-0.000955787516,0.087033848153,7.581249207017e-08,2.676559927539e-09,1.207379260345e-01,11.597316308813,9.735315228945,10.574173783714,0.021585742378,0.012930904069,False
507,2,107,trot_FR_RL,1.016000000,solved,0.303909761490,0.034704290538,-0.001882976735,0.086317735164,7.855808984731e-08,2.771551060925e-09,1.134313626131e-01,10.734599684220,9.712128557572,10.754649470021,0.036691454799,0.023186671373,False
508,2,108,trot_FR_RL,1.018000000,solved,0.303582718337,0.030568627433,-0.002776423296,0.086887709425,7.517024012176e-08,2.681222949890e-09,1.205400480570e-01,13.199459183355,9.723125927804,10.740473818726,0.028249919992,0.015416998681,False
509,2,109,trot_FR_RL,1.020000000,solved,0.303235046343,0.032265052450,-0.003582138743,0.088424999177,8.045065350019e-08,2.844223643009e-09,1.141649142725e-01,11.569219081995,9.706664259938,10.590424272966,0.077009649890,0.052569621678,False
510,2,110,trot_FR_RL,1.022000000,solved,0.302902294304,0.028015552477,-0.004524686414,0.086324800191,7.551704049900e-08,2.684236287939e-09,1.179293239684e-01,11.436693858120,9.720585315696,10.650995919442,0.025106467395,0.017045492161,False
511,2,111,trot_FR_RL,1.024000000,solved,0.302665251040,0.028837859105,-0.005691269000,0.088356614223,8.071035971928e-08,2.833706304191e-09,1.132189858785e-01,10.104742323483,9.706005402739,10.341294664728,0.064717189754,0.043450813864,False
512,2,112,trot_FR_RL,1.026000000,solved,0.302449095203,0.025274850640,-0.006325563566,0.086046094189,7.588403050919e-08,2.670403158779e-09,1.147786863655e-01,11.464019198940,9.712805327922,10.789705709717,0.032415354845,0.019132416100,False
513,2,113,trot_FR_RL,1.028000000,solved,0.302238807938,0.025877342551,-0.008045696447,0.087686278579,7.938906688019e-08,2.794323224267e-09,1.120256541016e-01,11.268055180614,9.699511184436,10.071486386389,0.031310008112,0.018689492462,False
514,2,114,trot_FR_RL,1.030000000,solved,0.302137965491,0.021310830609,-0.008920154809,0.085051259197,7.673249327285e-08,2.716601343791e-09,1.114426440352e-01,10.752043589871,9.705039837185,10.988258878011,0.043548498509,0.027379328422,False
515,2,115,trot_FR_RL,1.032000000,solved,0.302018477292,0.022705968229,-0.009559287531,0.088273145746,8.163372366069e-08,2.878636890954e-09,1.115904453639e-01,13.257268167649,9.688160691941,9.952328904732,0.064027808920,0.041967232767,False
516,2,116,trot_FR_RL,1.034000000,solved,0.301916384287,0.018067424359,-0.010338162495,0.085601339117,7.633713172131e-08,2.717481636642e-09,1.148098405454e-01,14.665166422464,9.703490583985,10.727967726484,0.041649923209,0.028123685421,False
517,2,117,trot_FR_RL,1.036000000,solved,0.301922656972,0.018626363652,-0.011200379084,0.088212604148,8.155898412315e-08,2.876350433829e-09,1.114052923296e-01,9.322090941136,9.689409119891,9.561567673724,0.051707171051,0.033887600797,False
518,2,118,trot_FR_RL,1.038000000,solved,0.302037440726,0.015689380832,-0.011163824338,0.085734878960,7.674881534246e-08,2.717974572458e-09,1.142945026816e-01,10.602702928362,9.700072619546,10.842743891424,0.044834765976,0.026228368227,False
519,2,119,trot_FR_RL,1.040000000,solved,0.302040705130,0.017211537149,-0.011881233813,0.086806049929,8.080920067295e-08,2.855209005811e-09,1.098896505919e-01,13.207759125391,9.683499717580,9.397103406828,0.022280580317,0.016572901966,False
520,2,120,trot_FR_RL,1.042000000,solved,0.302180411925,0.013846031954,-0.011516912798,0.085305034177,7.656858110809e-08,2.711366805449e-09,1.157997143477e-01,9.295715945713,9.697183833664,9.535705106053,0.044502835571,0.026639219909,False
521,2,121,trot_FR_RL,1.044000000,solved,0.302348892431,0.014962418533,-0.012120941958,0.086581651411,8.178470963216e-08,2.873249818014e-09,1.093219582923e-01,9.067613354633,9.679998039950,9.308371319273,0.026087762106,0.017185793714,False
522,2,122,trot_FR_RL,1.046000000,solved,0.302564581253,0.012242622638,-0.011737555801,0.085573165948,7.786572894654e-08,2.754407782189e-09,1.168664307245e-01,11.403700867310,9.692794179671,5.700570723466,0.035742979324,0.023443750862,False
523,2,123,trot_FR_RL,1.048000000,solved,0.302772352095,0.013124024342,-0.012489745481,0.087340937495,8.222022463910e-08,2.882022828719e-09,1.151819194847e-01,12.932860878211,9.674566462705,8.143667423072,0.030532856071,0.018227716966,False
524,2,124,trot_FR_RL,1.050000000,solved,0.303039888673,0.010352629297,-0.011666024739,0.084851667413,7.967770800377e-08,2.790273178027e-09,1.167304703180e-01,12.236041153798,9.687554043502,7.049860830390,0.034949035913,0.022607347738,False
525,2,125,trot_FR_RL,1.052000000,solved,0.303308322448,0.012291378131,-0.012075946862,0.087013222022,8.219921716067e-08,2.863930006405e-09,1.154300839691e-01,8.441037411875,9.668732604587,8.680729995714,0.029273828753,0.018821438915,False
526,2,126,trot_FR_RL,1.054000000,solved,0.303644503355,0.009064201782,-0.012150726677,0.085328292478,7.822266480157e-08,2.757211897553e-09,1.217231019799e-01,9.885423266238,9.697471729744,7.901774438315,0.047624339764,0.028739125157,False
527,2,127,trot_FR_RL,1.056000000,solved,0.303921127289,0.011240385311,-0.012684050354,0.087026001105,8.457853956953e-08,2.964874114592e-09,1.094264103940e-01,12.546988606040,9.680460855770,9.081393974285,0.042301502181,0.026939437326,False
528,2,128,trot_FR_RL,1.058000000,solved,0.304231116837,0.008027088957,-0.012634663238,0.085066448722,7.768085525009e-08,2.764831950745e-09,1.226687231197e-01,11.230183997562,9.710408330314,9.521651937958,0.050151094988,0.031423958044,False
529,2,129,trot_FR_RL,1.060000000,solved,0.304553176400,0.009865065921,-0.013507462660,0.086870887945,8.432396572409e-08,2.970500674374e-09,1.087065286500e-01,9.642368472531,9.692073222228,9.305841645392,0.035498628007,0.020177750865,False
530,2,130,trot_FR_RL,1.062000000,solved,0.304874238844,0.007552105948,-0.013635283034,0.084684748232,7.833535722680e-08,2.785885714444e-09,1.201374758106e-01,12.407980308497,9.714407467153,9.845631002241,0.048154728137,0.033684318758,False
531,2,131,trot_FR_RL,1.064000000,solved,0.305154204078,0.007409834582,-0.014433727070,0.086737115273,8.329640282404e-08,2.930917209707e-09,1.093163759357e-01,12.395023556505,9.702159006771,9.488959542582,0.030019874193,0.018156994188,False
532,2,132,trot_FR_RL,1.066000000,solved,0.305536559254,0.006708136250,-0.014390774381,0.085934867817,8.172876239752e-08,2.884079603487e-09,1.147306943182e-01,10.221856186825,9.711046287262,10.422730353429,0.029933139649,0.021028688572,False
533,2,133,trot_FR_RL,1.068000000,solved,0.305832855492,0.007236453235,-0.014612905239,0.086413527764,8.323159528353e-08,2.929081033320e-09,1.128068535990e-01,16.193037600150,9.705296112528,9.565764057511,0.016328348339,0.008151078590,False
534,2,134,trot_FR_RL,1.070000000,solved,0.306228917862,0.007200865703,-0.014169949307,0.086762505491,8.016137466197e-08,2.848561893144e-09,1.212008886651e-01,10.338138472137,9.718083766429,10.190505210605,0.034125061004,0.021656226310,False
535,2,135,trot_FR_RL,1.072000000,solved,0.306524056066,0.007797416337,-0.014359664965,0.086262950143,8.240156987709e-08,2.940165957859e-09,1.160138558562e-01,14.984131998832,9.712231835556,9.657572264120,0.018200569889,0.012011336888,False
536,2,136,trot_FR_RL,1.074000000,solved,0.306911726995,0.007708316602,-0.013773281826,0.086561497009,8.203297509139e-08,2.931117718150e-09,1.230086926717e-01,9.703064218365,9.719800888019,9.945206583043,0.024406177502,0.013348492668,False
537,2,137,trot_FR_RL,1.076000000,solved,0.307253946274,0.008298556917,-0.013984119720,0.086250596097,8.302108899009e-08,2.970411486640e-09,1.193846104233e-01,10.783110857648,9.717063546513,9.721888626573,0.014284632950,0.006974082915,False
538,2,138,trot_FR_RL,1.078000000,solved,0.307572845836,0.007615940759,-0.013925476558,0.087805638382,8.123137471254e-08,2.908806075381e-09,1.288921031752e-01,14.983374692964,9.719529647743,10.107884328634,0.025355117732,0.012975424353,False
539,2,139,trot_FR_RL,1.080000000,solved,0.307906007315,0.007695073005,-0.013803448226,0.085890923411,8.476704731331e-08,3.001262692701e-09,1.191626610606e-01,9.457837629378,9.711797627817,9.695485259286,0.018213286712,0.009264036510,False
540,2,140,trot_FR_RL,1.082000000,solved,0.308207035130,0.007820326994,-0.013707752851,0.087700352156,8.334689886981e-08,2.948054260647e-09,1.276234592453e-01,12.678681192994,9.708845116484,9.992907725444,0.017463239324,0.008898247425,False
541,2,141,trot_FR_RL,1.084000000,solved,0.308490626822,0.007967615532,-0.013933184546,0.085594574049,8.152105401844e-08,2.873451175800e-09,1.195919613567e-01,12.484001659542,9.722925051540,10.386087724347,0.036239987566,0.019118567923,False
542,2,142,trot_FR_RL,1.086000000,solved,0.308749620862,0.009771358256,-0.013372817350,0.087203877574,8.437009787970e-08,2.978350605303e-09,1.273533567595e-01,11.749140105529,9.722089083998,10.153262090964,0.013676143341,0.006561360794,False
543,2,143,trot_FR_RL,1.088000000,solved,0.309029013809,0.007878734551,-0.013257293353,0.086081766830,7.846530193517e-08,2.801130568700e-09,1.370244431219e-01,10.304065269900,9.757976464159,10.149293869369,0.056955416707,0.035887380161,False
544,2,144,trot_FR_RL,1.090000000,solved,0.309233447166,0.009387481279,-0.012716182821,0.087953127080,8.688347244834e-08,3.076266645717e-09,1.175246156664e-01,13.066219013247,9.724534468589,9.854863115732,0.053212107963,0.033441995570,False
545,2,145,trot_FR_RL,1.092000000,solved,0.309459552024,0.007272538181,-0.012588220128,0.085443127908,7.912061567758e-08,2.849629521318e-09,1.350733959651e-01,9.811696821062,9.757863022727,10.065088904055,0.050183649120,0.033328554138,False
546,2,146,trot_FR_RL,1.094000000,solved,0.309671038612,0.008082401058,-0.011915865238,0.087225437838,8.718212125546e-08,3.110184342881e-09,1.151011676148e-01,11.938381186371,9.722647003016,9.859170554140,0.057100466220,0.035216019712,False
547,2,147,trot_FR_RL,1.096000000,solved,0.309858287271,0.006142730784,-0.011781995358,0.085007783401,8.087154845610e-08,2.928682784077e-09,1.297781658282e-01,16.008055881102,9.743779401553,10.160147893902,0.037442996176,0.023871342586,False
548,2,148,trot_FR_RL,1.098000000,solved,0.310018196513,0.008343072967,-0.011038353542,0.087130606230,8.636770099162e-08,3.097578652221e-09,1.155401513191e-01,11.509266558832,9.716434281440,9.937403444678,0.044564949785,0.027345120113,False
549,2,149,trot_FR_RL,1.100000000,solved,0.310138548020,0.006424758792,-0.010971105682,0.085958614232,7.987437603187e-08,2.905946281429e-09,1.447293571862e-01,13.343182774794,9.754880191573,9.965672408102,0.062410304800,0.038445910133,False
550,2,150,trot_FR_RL,1.102000000,solved,0.310222973286,0.008780531335,-0.010189473074,0.087326085107,8.647637110810e-08,3.078993450648e-09,1.168733218048e-01,15.742579919305,9.721652736115,9.937977256982,0.050971920604,0.033227455459,False
551,2,151,trot_FR_RL,1.104000000,solved,0.310270196907,0.007009492628,-0.010082848696,0.085900348209,7.919952578636e-08,2.859228074555e-09,1.436243169117e-01,11.925022968422,9.757451503348,9.906759131562,0.058463297591,0.035798767233,False
552,2,152,trot_FR_RL,1.106000000,solved,0.310282047784,0.009462238446,-0.009275593892,0.087150064556,8.641575077441e-08,3.064164452156e-09,1.169940630922e-01,14.462582885006,9.723057118834,9.918900905994,0.054427074248,0.034394384514,False
553,2,153,trot_FR_RL,1.108000000,solved,0.310272405109,0.007956341656,-0.009091232803,0.085420102348,7.816357057767e-08,2.811477294005e-09,1.393348354210e-01,11.163807494107,9.757909565696,9.877172290238,0.056935884974,0.035111963748,False
554,2,154,trot_FR_RL,1.110000000,solved,0.310225109888,0.010607972792,-0.008230828640,0.087077203702,8.489527262663e-08,3.025523139658e-09,1.174416292019e-01,13.559349166953,9.724936972026,9.932596620937,0.056420435327,0.032972593670,False
555,2,155,trot_FR_RL,1.112000000,solved,0.310171914667,0.010933063796,-0.007816442313,0.085204657523,7.673765600518e-08,2.786981539175e-09,1.364974025292e-01,16.201562300172,9.760031014426,9.866664113726,0.059899273503,0.037955304262,False
556,2,156,trot_FR_RL,1.114000000,solved,0.310099052747,0.011192546820,-0.007038735545,0.086600577759,8.134594210294e-08,2.952469594692e-09,1.276548118703e-01,12.617228311532,9.748421053688,10.092845586434,0.035877886489,0.020096130588,False
557,2,157,trot_FR_RL,1.116000000,solved,0.309997639516,0.011469307225,-0.006564037843,0.085267883618,7.878944423365e-08,2.843206886614e-09,1.223531059932e-01,13.657856690785,9.749867527484,10.159779318551,0.030891021388,0.019205530914,False
558,2,158,trot_FR_RL,1.118000000,solved,0.309876297002,0.011688145291,-0.005728548412,0.086437413110,8.242602583390e-08,2.976928747468e-09,1.271450163617e-01,11.974998690446,9.742248493478,10.085404765635,0.022611955333,0.009620941207,False
559,2,159,trot_FR_RL,1.120000000,solved,0.309725936224,0.011838743954,-0.005212250902,0.085396548179,7.881510696893e-08,2.828942412141e-09,1.231674675724e-01,12.164780119579,9.748894583607,10.164538260453,0.014639083936,0.006666692434,False
560,2,160,trot_FR_RL,1.122000000,solved,0.309554613418,0.012514769403,-0.004405335342,0.086259634849,8.374963001803e-08,2.994227275235e-09,1.262512308809e-01,11.434411874520,9.743756089623,10.073944858088,0.020644804107,0.012346634176,False
561,2,161,trot_FR_RL,1.124000000,solved,0.309335153292,0.011447482680,-0.004133404496,0.085788834261,8.049943038910e-08,2.861665328349e-09,1.301964882924e-01,11.275876554375,9.752199053730,10.113177779946,0.017939824117,0.009112835601,False
562,2,162,trot_FR_RL,1.126000000,solved,0.309108689343,0.012644779180,-0.003359035712,0.087257031233,8.396239683126e-08,2.967784897097e-09,1.208777590248e-01,16.935020411102,9.724478521578,9.987063395299,0.046321130301,0.027720532152,False
563,2,163,trot_FR_RL,1.128000000,solved,0.308865169280,0.013849497620,-0.002947846077,0.086207415386,7.843149200048e-08,2.778525829596e-09,1.328314616122e-01,14.416223670403,9.739391432321,10.061022634186,0.030414910278,0.016830341739,False
564,2,164,trot_FR_RL,1.130000000,solved,0.308569452387,0.013075241322,-0.001972144981,0.087405738761,8.096236566088e-08,2.872843027843e-09,1.371969795124e-01,13.780203188866,9.742142904177,10.241145267799,0.018153793509,0.008938275028,False
565,2,165,trot_FR_RL,1.132000000,solved,0.308290891587,0.014390287045,-0.001625525340,0.085869370403,8.247183932052e-08,2.886228462734e-09,1.264693128964e-01,12.365506673668,9.728267904122,10.299128044669,0.044161126805,0.025449071185,False
566,2,166,trot_FR_RL,1.134000000,solved,0.307936743611,0.015525070900,-0.000577133075,0.087584316789,8.148480013716e-08,2.855392192270e-09,1.381060888771e-01,11.585519090996,9.736981919035,9.811190478518,0.030745746319,0.019064408244,False
567,2,167,trot_FR_RL,1.136000000,solved,0.307596130593,0.014444286538,-0.000393489836,0.085942262174,8.228774395316e-08,2.873300499685e-09,1.466065154564e-01,11.225357758037,9.752727830185,10.107004835983,0.031410286700,0.018652913017,False
568,2,168,trot_FR_RL,1.138000000,solved,0.307219387221,0.017520931502,0.000483976353,0.088328660985,8.533439691069e-08,2.950937401960e-09,1.255169150878e-01,13.277914782777,9.721625818634,9.623066243222,0.052624994576,0.031450771085,False
569,2,169,trot_FR_RL,1.140000000,solved,0.306821554539,0.016149305918,0.000624701513,0.085986589993,7.643317112935e-08,2.686735932303e-09,1.564933106594e-01,15.047257660241,9.773869799793,9.923544130884,0.087911667472,0.052243981159,False
570,2,170,trot_FR_RL,1.142000000,solved,0.306485818037,0.015918995802,0.001129767271,0.088237873349,8.537686069459e-08,2.959245245997e-09,1.257828089040e-01,10.868049833854,9.736973564198,9.800998683593,0.064138320368,0.036896235595,False
571,2,171,trot_FR_RL,1.144000000,solved,0.306090274023,0.014511625400,0.001334738371,0.085643046904,8.188479449932e-08,2.849588680276e-09,1.280596575251e-01,15.530179316269,9.727764834421,10.353080286866,0.047518700142,0.033227387031,False
