step,contact_mode,px,pz,vx,vz,desired_ax,desired_az,max_tau_candidate_abs,max_tau_candidate_delta_abs,sum_fx,sum_fy,sum_fz,max_swing_force_norm,min_stance_fz,max_stance_fz,max_friction_violation,max_normal_force_violation,force_FR_fx,force_FR_fy,force_FR_fz,force_FL_fx,force_FL_fy,force_FL_fz,force_RR_fx,force_RR_fy,force_RR_fz,force_RL_fx,force_RL_fy,force_RL_fz,tau_candidate_00,tau_candidate_01,tau_candidate_02,tau_candidate_03,tau_candidate_04,tau_candidate_05,tau_candidate_06,tau_candidate_07,tau_candidate_08,tau_candidate_09,tau_candidate_10,tau_candidate_11,max_tau_scaled_abs_alpha_0p0,max_tau_scaled_delta_abs_alpha_0p0,max_tau_scaled_abs_alpha_0p02,max_tau_scaled_delta_abs_alpha_0p02,max_tau_scaled_abs_alpha_0p05,max_tau_scaled_delta_abs_alpha_0p05,max_tau_scaled_abs_alpha_0p1,max_tau_scaled_delta_abs_alpha_0p1,max_tau_scaled_abs_alpha_0p2,max_tau_scaled_delta_abs_alpha_0p2
2066,FR_RL,12.246000000000297,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2067,FR_RL,12.252000000000297,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2068,FR_RL,12.258000000000298,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2069,FR_RL,12.264000000000298,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2070,FR_RL,12.270000000000298,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2071,FR_RL,12.276000000000298,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2072,FR_RL,12.282000000000298,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2073,FR_RL,12.288000000000299,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2074,FR_RL,12.294000000000299,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2075,FR_RL,12.3000000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2076,FR_RL,12.3060000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2077,FR_RL,12.3120000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2078,FR_RL,12.3180000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2079,FR_RL,12.3240000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2080,FR_RL,12.3300000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2081,FR_RL,12.3360000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2082,FR_RL,12.3420000000003,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2083,FR_RL,12.348000000000301,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2084,FR_RL,12.354000000000301,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2085,FR_RL,12.360000000000301,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2086,FR_RL,12.366000000000302,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2087,FR_RL,12.372000000000302,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2088,FR_RL,12.378000000000302,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2089,FR_RL,12.384000000000302,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2090,FR_RL,12.390000000000303,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2091,FR_RL,12.396000000000303,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2092,FR_RL,12.402000000000303,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2093,FR_RL,12.408000000000303,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2094,FR_RL,12.414000000000303,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2095,FR_RL,12.420000000000304,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2096,FR_RL,12.426000000000304,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2097,FR_RL,12.432000000000304,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2098,FR_RL,12.438000000000304,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2099,FR_RL,12.444000000000305,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2100,FR_RL,12.450000000000305,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2101,FR_RL,12.456000000000305,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2102,FR_RL,12.462000000000305,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2103,FR_RL,12.468000000000306,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2104,FR_RL,12.474000000000306,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2105,FR_RL,12.480000000000306,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2106,FR_RL,12.486000000000306,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2107,FR_RL,12.492000000000306,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
2108,FR_RL,12.498000000000307,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
