step,contact_mode,px,pz,vx,vz,desired_ax,desired_az,max_tau_candidate_abs,max_tau_candidate_delta_abs,sum_fx,sum_fy,sum_fz,max_swing_force_norm,min_stance_fz,max_stance_fz,max_friction_violation,max_normal_force_violation,force_FR_fx,force_FR_fy,force_FR_fz,force_FL_fx,force_FL_fy,force_FL_fz,force_RR_fx,force_RR_fy,force_RR_fz,force_RL_fx,force_RL_fy,force_RL_fz,tau_pinocchio_candidate_00,tau_pinocchio_candidate_01,tau_pinocchio_candidate_02,tau_pinocchio_candidate_03,tau_pinocchio_candidate_04,tau_pinocchio_candidate_05,tau_pinocchio_candidate_06,tau_pinocchio_candidate_07,tau_pinocchio_candidate_08,tau_pinocchio_candidate_09,tau_pinocchio_candidate_10,tau_pinocchio_candidate_11,max_tau_scaled_abs_alpha_0p0,max_tau_scaled_delta_abs_alpha_0p0,max_tau_scaled_abs_alpha_0p02,max_tau_scaled_delta_abs_alpha_0p02,max_tau_scaled_abs_alpha_0p05,max_tau_scaled_delta_abs_alpha_0p05,max_tau_scaled_abs_alpha_0p1,max_tau_scaled_delta_abs_alpha_0p1,max_tau_scaled_abs_alpha_0p2,max_tau_scaled_delta_abs_alpha_0p2
2136,FR_RL,12.666000000000313,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2137,FR_RL,12.672000000000313,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2138,FR_RL,12.678000000000313,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2139,FR_RL,12.684000000000314,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2140,FR_RL,12.690000000000314,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2141,FR_RL,12.696000000000314,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2142,FR_RL,12.702000000000314,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2143,FR_RL,12.708000000000315,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2144,FR_RL,12.714000000000315,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2145,FR_RL,12.720000000000315,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2146,FR_RL,12.726000000000315,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2147,FR_RL,12.732000000000316,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2148,FR_RL,12.738000000000316,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2149,FR_RL,12.744000000000316,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2150,FR_RL,12.750000000000316,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2151,FR_RL,12.756000000000316,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2152,FR_RL,12.762000000000317,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2153,FR_RL,12.768000000000317,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2154,FR_RL,12.774000000000317,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2155,FR_RL,12.780000000000317,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2156,FR_RL,12.786000000000318,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2157,FR_RL,12.792000000000318,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2158,FR_RL,12.798000000000318,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2159,FR_RL,12.804000000000318,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2160,FR_RL,12.810000000000318,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2161,FR_RL,12.816000000000319,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2162,FR_RL,12.822000000000319,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2163,FR_RL,12.82800000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2164,FR_RL,12.83400000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2165,FR_RL,12.84000000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2166,FR_RL,12.84600000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2167,FR_RL,12.85200000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2168,FR_RL,12.85800000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2169,FR_RL,12.86400000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2170,FR_RL,12.87000000000032,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2171,FR_RL,12.876000000000321,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2172,FR_RL,12.882000000000321,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2173,FR_RL,12.888000000000321,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2174,FR_RL,12.894000000000322,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
2175,FR_RL,12.900000000000322,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
