time,leg,phase,state,contact,swing_phase,foot_x,foot_y,foot_z,foothold_x,foothold_y,foothold_z
1.68,FL,0.8599999999999999,swing,0,0.7199999999999998,0.203465376,0.12675,0.06738400000000003,0.2071,0.12675,0.019
1.68,RR,0.8599999999999999,swing,0,0.7199999999999998,-0.17273462399999998,-0.12675,0.06738400000000003,-0.16909999999999997,-0.12675,0.019
1.68,RL,0.3599999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.69,FR,0.3799999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.69,FL,0.8799999999999999,swing,0,0.7599999999999998,0.204342112,0.12675,0.06277600000000003,0.2071,0.12675,0.019
1.69,RR,0.8799999999999999,swing,0,0.7599999999999998,-0.171857888,-0.12675,0.06277600000000003,-0.16909999999999997,-0.12675,0.019
1.69,RL,0.3799999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.7,FR,0.3999999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.7,FL,0.8999999999999999,swing,0,0.7999999999999998,0.205124,0.12675,0.05740000000000002,0.2071,0.12675,0.019
1.7,RR,0.8999999999999999,swing,0,0.7999999999999998,-0.17107599999999998,-0.12675,0.05740000000000002,-0.16909999999999997,-0.12675,0.019
1.7,RL,0.3999999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.71,FR,0.41999999999999993,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.71,FL,0.9199999999999999,swing,0,0.8399999999999999,0.20579644800000002,0.12675,0.051256000000000024,0.2071,0.12675,0.019
1.71,RR,0.9199999999999999,swing,0,0.8399999999999999,-0.17040355199999996,-0.12675,0.051256000000000024,-0.16909999999999997,-0.12675,0.019
1.71,RL,0.41999999999999993,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.72,FR,0.43999999999999995,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.72,FL,0.94,swing,0,0.8799999999999999,0.20634486400000002,0.12675,0.04434400000000002,0.2071,0.12675,0.019
1.72,RR,0.94,swing,0,0.8799999999999999,-0.16985513599999996,-0.12675,0.04434400000000002,-0.16909999999999997,-0.12675,0.019
1.72,RL,0.43999999999999995,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.73,FR,0.45999999999999996,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.73,FL,0.96,swing,0,0.9199999999999999,0.206754656,0.12675,0.036664000000000016,0.2071,0.12675,0.019
1.73,RR,0.96,swing,0,0.9199999999999999,-0.16944534399999997,-0.12675,0.036664000000000016,-0.16909999999999997,-0.12675,0.019
1.73,RL,0.45999999999999996,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.74,FR,0.48,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.74,FL,0.98,swing,0,0.96,0.20701123200000002,0.12675,0.028216000000000005,0.2071,0.12675,0.019
1.74,RR,0.98,swing,0,0.96,-0.16918876799999996,-0.12675,0.028216000000000005,-0.16909999999999997,-0.12675,0.019
1.74,RL,0.48,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.75,FR,0.5,swing,0,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.75,FL,0.0,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.75,RR,0.0,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.75,RL,0.5,swing,0,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.76,FR,0.52,swing,0,0.040000000000000036,0.18818876799999998,-0.12675,0.028216000000000005,0.2071,-0.12675,0.019
1.76,FL,0.019999999999999574,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.76,RR,0.019999999999999574,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.76,RL,0.52,swing,0,0.040000000000000036,-0.188011232,0.12675,0.028216000000000005,-0.16909999999999997,0.12675,0.019
1.77,FR,0.54,swing,0,0.08000000000000007,0.188445344,-0.12675,0.036664000000000016,0.2071,-0.12675,0.019
1.77,FL,0.040000000000000036,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.77,RR,0.040000000000000036,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.77,RL,0.54,swing,0,0.08000000000000007,-0.18775465599999996,0.12675,0.036664000000000016,-0.16909999999999997,0.12675,0.019
1.78,FR,0.56,swing,0,0.1200000000000001,0.18885513599999998,-0.12675,0.044344000000000015,0.2071,-0.12675,0.019
1.78,FL,0.0600000000000005,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.78,RR,0.0600000000000005,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.78,RL,0.56,swing,0,0.1200000000000001,-0.187344864,0.12675,0.044344000000000015,-0.16909999999999997,0.12675,0.019
1.79,FR,0.5800000000000001,swing,0,0.16000000000000014,0.189403552,-0.12675,0.051256000000000024,0.2071,-0.12675,0.019
1.79,FL,0.08000000000000007,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.79,RR,0.08000000000000007,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.79,RL,0.5800000000000001,swing,0,0.16000000000000014,-0.186796448,0.12675,0.051256000000000024,-0.16909999999999997,0.12675,0.019
1.8,FR,0.6000000000000001,swing,0,0.20000000000000018,0.190076,-0.12675,0.05740000000000002,0.2071,-0.12675,0.019
1.8,FL,0.09999999999999964,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.8,RR,0.09999999999999964,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.8,RL,0.6000000000000001,swing,0,0.20000000000000018,-0.18612399999999998,0.12675,0.05740000000000002,-0.16909999999999997,0.12675,0.019
1.81,FR,0.6200000000000001,swing,0,0.2400000000000002,0.19085788800000003,-0.12675,0.06277600000000003,0.2071,-0.12675,0.019
1.81,FL,0.1200000000000001,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.81,RR,0.1200000000000001,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.81,RL,0.6200000000000001,swing,0,0.2400000000000002,-0.185342112,0.12675,0.06277600000000003,-0.16909999999999997,0.12675,0.019
1.82,FR,0.6400000000000001,swing,0,0.28000000000000025,0.19173462399999996,-0.12675,0.06738400000000001,0.2071,-0.12675,0.019
1.82,FL,0.14000000000000057,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.82,RR,0.14000000000000057,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.82,RL,0.6400000000000001,swing,0,0.28000000000000025,-0.18446537599999996,0.12675,0.06738400000000001,-0.16909999999999997,0.12675,0.019
1.83,FR,0.6600000000000001,swing,0,0.3200000000000003,0.192691616,-0.12675,0.07122400000000002,0.2071,-0.12675,0.019
1.83,FL,0.16000000000000014,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.83,RR,0.16000000000000014,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.83,RL,0.6600000000000001,swing,0,0.3200000000000003,-0.183508384,0.12675,0.07122400000000002,-0.16909999999999997,0.12675,0.019
1.84,FR,0.6800000000000002,swing,0,0.3600000000000003,0.19371427200000002,-0.12675,0.07429600000000003,0.2071,-0.12675,0.019
1.84,FL,0.17999999999999972,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.84,RR,0.17999999999999972,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.84,RL,0.6800000000000002,swing,0,0.3600000000000003,-0.18248572799999999,0.12675,0.07429600000000003,-0.16909999999999997,0.12675,0.019
1.85,FR,0.7000000000000002,swing,0,0.40000000000000036,0.19478800000000002,-0.12674999999999997,0.07660000000000002,0.2071,-0.12675,0.019
1.85,FL,0.20000000000000018,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.85,RR,0.20000000000000018,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.85,RL,0.7000000000000002,swing,0,0.40000000000000036,-0.18141199999999996,0.12674999999999997,0.07660000000000002,-0.16909999999999997,0.12675,0.019
1.86,FR,0.7200000000000002,swing,0,0.4400000000000004,0.19589820800000002,-0.12675,0.07813600000000001,0.2071,-0.12675,0.019
1.86,FL,0.22000000000000064,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.86,RR,0.22000000000000064,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.86,RL,0.7200000000000002,swing,0,0.4400000000000004,-0.18030179199999996,0.12675,0.07813600000000001,-0.16909999999999997,0.12675,0.019
1.87,FR,0.7400000000000002,swing,0,0.4800000000000004,0.19703030400000002,-0.12675,0.078904,0.2071,-0.12675,0.019
1.87,FL,0.2400000000000002,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.87,RR,0.2400000000000002,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.87,RL,0.7400000000000002,swing,0,0.4800000000000004,-0.179169696,0.12675,0.078904,-0.16909999999999997,0.12675,0.019
1.8800000000000001,FR,0.7600000000000002,swing,0,0.5200000000000005,0.198169696,-0.12675,0.07890399999999999,0.2071,-0.12675,0.019
1.8800000000000001,FL,0.2599999999999998,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.8800000000000001,RR,0.2599999999999998,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.8800000000000001,RL,0.7600000000000002,swing,0,0.5200000000000005,-0.17803030399999997,0.12675,0.07890399999999999,-0.16909999999999997,0.12675,0.019
1.8900000000000001,FR,0.7800000000000002,swing,0,0.5600000000000005,0.19930179200000003,-0.12675,0.07813599999999998,0.2071,-0.12675,0.019
1.8900000000000001,FL,0.28000000000000025,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.8900000000000001,RR,0.28000000000000025,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.8900000000000001,RL,0.7800000000000002,swing,0,0.5600000000000005,-0.17689820799999997,0.12675,0.07813599999999998,-0.16909999999999997,0.12675,0.019
1.9000000000000001,FR,0.8000000000000003,swing,0,0.6000000000000005,0.20041200000000003,-0.12675,0.07659999999999997,0.2071,-0.12675,0.019
1.9000000000000001,FL,0.3000000000000007,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.9000000000000001,RR,0.3000000000000007,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.9000000000000001,RL,0.8000000000000003,swing,0,0.6000000000000005,-0.17578799999999994,0.12675,0.07659999999999997,-0.16909999999999997,0.12675,0.019
1.9100000000000001,FR,0.8200000000000003,swing,0,0.6400000000000006,0.20148572800000003,-0.12675,0.07429599999999996,0.2071,-0.12675,0.019
1.9100000000000001,FL,0.3200000000000003,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.9100000000000001,RR,0.3200000000000003,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.9100000000000001,RL,0.8200000000000003,swing,0,0.6400000000000006,-0.17471427199999995,0.12675,0.07429599999999996,-0.16909999999999997,0.12675,0.019
1.92,FR,0.8399999999999999,swing,0,0.6799999999999997,0.202508384,-0.12675,0.07122400000000002,0.2071,-0.12675,0.019
1.92,FL,0.33999999999999986,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.92,RR,0.33999999999999986,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.92,RL,0.8399999999999999,swing,0,0.6799999999999997,-0.173691616,0.12675,0.07122400000000002,-0.16909999999999997,0.12675,0.019
1.93,FR,0.8599999999999999,swing,0,0.7199999999999998,0.203465376,-0.12675,0.06738400000000003,0.2071,-0.12675,0.019
1.93,FL,0.35999999999999943,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.93,RR,0.35999999999999943,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.93,RL,0.8599999999999999,swing,0,0.7199999999999998,-0.17273462399999998,0.12675,0.06738400000000003,-0.16909999999999997,0.12675,0.019
1.94,FR,0.8799999999999999,swing,0,0.7599999999999998,0.204342112,-0.12675,0.06277600000000003,0.2071,-0.12675,0.019
1.94,FL,0.3799999999999999,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.94,RR,0.3799999999999999,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.94,RL,0.8799999999999999,swing,0,0.7599999999999998,-0.171857888,0.12675,0.06277600000000003,-0.16909999999999997,0.12675,0.019
1.95,FR,0.8999999999999999,swing,0,0.7999999999999998,0.205124,-0.12675,0.05740000000000002,0.2071,-0.12675,0.019
1.95,FL,0.40000000000000036,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.95,RR,0.40000000000000036,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.95,RL,0.8999999999999999,swing,0,0.7999999999999998,-0.17107599999999998,0.12675,0.05740000000000002,-0.16909999999999997,0.12675,0.019
1.96,FR,0.9199999999999999,swing,0,0.8399999999999999,0.20579644800000002,-0.12675,0.051256000000000024,0.2071,-0.12675,0.019
1.96,FL,0.41999999999999993,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.96,RR,0.41999999999999993,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.96,RL,0.9199999999999999,swing,0,0.8399999999999999,-0.17040355199999996,0.12675,0.051256000000000024,-0.16909999999999997,0.12675,0.019
1.97,FR,0.94,swing,0,0.8799999999999999,0.20634486400000002,-0.12675,0.04434400000000002,0.2071,-0.12675,0.019
1.97,FL,0.4399999999999995,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.97,RR,0.4399999999999995,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.97,RL,0.94,swing,0,0.8799999999999999,-0.16985513599999996,0.12675,0.04434400000000002,-0.16909999999999997,0.12675,0.019
1.98,FR,0.96,swing,0,0.9199999999999999,0.206754656,-0.12675,0.036664000000000016,0.2071,-0.12675,0.019
1.98,FL,0.45999999999999996,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.98,RR,0.45999999999999996,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.98,RL,0.96,swing,0,0.9199999999999999,-0.16944534399999997,0.12675,0.036664000000000016,-0.16909999999999997,0.12675,0.019
1.99,FR,0.98,swing,0,0.96,0.20701123200000002,-0.12675,0.028216000000000005,0.2071,-0.12675,0.019
1.99,FL,0.4800000000000004,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.99,RR,0.4800000000000004,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.99,RL,0.98,swing,0,0.96,-0.16918876799999996,0.12675,0.028216000000000005,-0.16909999999999997,0.12675,0.019
2.0,FR,0.0,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
2.0,FL,0.5,swing,0,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
2.0,RR,0.5,swing,0,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
2.0,RL,0.0,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
