mode,target_scale,wbc_scale,kp,kd,num_knots,knot_hold_steps,total_steps,torque_limit,initial_z,final_z,min_z,max_z,delta_z,final_roll,final_pitch,max_abs_roll,roll_margin_to_0p15,max_abs_pitch,pitch_margin_to_0p15,z_margin_to_0p22,max_tau_pd_abs,max_tau_wbc_abs,max_tau_total_abs,saturation_steps,max_joint_error,max_swing_joint_error,max_stance_joint_error,min_swing_foot_z,max_swing_foot_z,pass,pass_margin
trot_FR_RL,0.75,0.4,60.0,4.0,9,80,720,23.7,0.284805846483,0.279192786914,0.273455506800,0.287603049665,-0.005613059569,0.075989416491,-0.045305302197,0.317697387409,-0.167697387409,0.174259476945,-0.024259476945,0.053455506800,20.834849875540,4.255327601096,20.834849875540,0,0.174717506688,0.174717506688,0.084245220355,0.010277199192,0.110329203505,False,False
trot_FR_RL,0.75,0.4,60.0,6.0,9,80,720,23.7,0.284805846483,0.275774450970,0.263048841562,0.284909274708,-0.009031395513,0.053600099566,-0.072571740120,0.283964154193,-0.133964154193,0.180481619572,-0.030481619572,0.043048841562,28.843560809967,4.255327601096,23.700000000000,225,0.207282023746,0.207282023746,0.082987580371,0.008293914406,0.082103775486,False,False
trot_FR_RL,0.75,0.4,80.0,2.0,9,80,720,23.7,0.284805846483,0.290676615711,0.278683185473,0.291857067975,0.005870769228,-0.006797971155,-0.011386916074,0.234221377751,-0.084221377751,0.142865326928,0.007134673072,0.058683185473,13.583263853189,4.255327601096,11.624444227270,0,0.082900163766,0.082900163766,0.062057109973,0.011165684910,0.110086464878,False,False
trot_FR_RL,0.75,0.4,80.0,4.0,9,80,720,23.7,0.284805846483,0.279208615194,0.273788080359,0.286457057776,-0.005597231290,0.059164175637,-0.033506170702,0.247105998616,-0.097105998616,0.176891571858,-0.026891571858,0.053788080359,21.736078810849,4.255327601096,21.736078810849,0,0.138112104332,0.138112104332,0.062056413944,0.009372759777,0.104462935580,False,False
trot_FR_RL,0.75,0.4,80.0,6.0,9,80,720,23.7,0.284805846483,0.284495064621,0.263575757766,0.285642667071,-0.000310781862,0.016534829652,-0.026671640625,0.302345310481,-0.152345310481,0.147603034356,0.002396965644,0.043575757766,30.415083854122,4.255327601096,23.700000000000,213,0.189576437850,0.189576437850,0.068382028223,0.005406799738,0.096795582344,False,False
trot_FR_RL,0.75,0.6,60.0,2.0,9,80,720,23.7,0.284805846483,0.298049653563,0.284805846483,0.304891896133,0.013243807080,0.106128106057,-0.077628475466,0.260035028694,-0.110035028694,0.144956500335,0.005043499665,0.064805846483,14.998450888289,6.382991401645,11.543349639621,0,0.114230718614,0.113151580681,0.114230718614,0.010437533443,0.113833764397,False,False
trot_FR_RL,0.75,0.6,60.0,4.0,9,80,720,23.7,0.284805846483,0.289058660356,0.274850750631,0.291321714800,0.004252813873,0.142191259014,-0.058333566763,0.328815561033,-0.178815561033,0.173696462743,-0.023696462743,0.054850750631,22.286556367767,6.382991401645,21.183687786476,0,0.174978438474,0.174978438474,0.093998411659,0.008597804174,0.116080640710,False,False
trot_FR_RL,0.75,0.6,60.0,6.0,9,80,720,23.7,0.284805846483,0.276595161897,0.270643362731,0.285224287043,-0.008210684586,0.139352512454,-0.087641857825,0.284598130427,-0.134598130427,0.174274736135,-0.024274736135,0.050643362731,30.864822478799,6.382991401645,23.700000000000,273,0.234869611871,0.234869611871,0.112381003547,0.008226887944,0.086558543558,False,False
trot_FR_RL,0.75,0.6,80.0,2.0,9,80,720,23.7,0.284805846483,0.294909987051,0.281320384655,0.299110195333,0.010104140567,0.082808836005,-0.041153760750,0.268235380814,-0.118235380814,0.166669263773,-0.016669263773,0.061320384655,14.989433074882,6.382991401645,11.785442698923,0,0.085451721389,0.082642693755,0.085451721389,0.010503040951,0.130058144321,False,False
trot_FR_RL,0.75,0.6,80.0,4.0,9,80,720,23.7,0.284805846483,0.281661180389,0.275066135640,0.292287457166,-0.003144666095,0.077992291590,-0.050785253868,0.277858186132,-0.127858186132,0.169340849358,-0.019340849358,0.055066135640,21.619113833927,6.382991401645,21.619113833927,0,0.134067559768,0.134067559768,0.068773652640,0.009033016256,0.111615530539,False,False
trot_FR_RL,0.75,0.6,80.0,6.0,9,80,720,23.7,0.284805846483,0.278627416477,0.268899850995,0.285909293848,-0.006178430007,0.045920563833,-0.060219600309,0.330761537398,-0.180761537398,0.175455527368,-0.025455527368,0.048899850995,30.583727197542,6.382991401645,23.700000000000,246,0.186091494441,0.186091494441,0.063270588121,0.005224467985,0.111509107429,False,False
trot_FR_RL,1.0,0.0,60.0,2.0,9,80,720,23.7,0.284805846483,0.271714164785,0.264623636477,0.284895704303,-0.013091681698,0.005630692006,-0.010013129863,0.283731571301,-0.133731571301,0.171635917579,-0.021635917579,0.044623636477,11.734859457402,0.000000000000,11.734859457402,0,0.110360589928,0.110360589928,0.050150316597,0.008056657065,0.120369009077,False,False
trot_FR_RL,1.0,0.0,60.0,4.0,9,80,720,23.7,0.284805846483,0.269114030512,0.257657495924,0.284907399243,-0.015691815972,0.032316889515,-0.039482582362,0.244233270287,-0.094233270287,0.166818010075,-0.016818010075,0.037657495924,21.260186240318,0.000000000000,21.260186240318,0,0.184848109967,0.184848109967,0.077130423350,0.009544643010,0.098101400646,False,False
trot_FR_RL,1.0,0.0,60.0,6.0,9,80,720,23.7,0.284805846483,0.259694440080,0.252671455962,0.284907399243,-0.025111406403,0.031544243837,-0.006514564726,0.225764586566,-0.075764586566,0.156242720832,-0.006242720832,0.032671455962,27.017474768734,0.000000000000,23.700000000000,94,0.166953941310,0.166953941310,0.124059521822,0.009854734900,0.079359819887,False,False
trot_FR_RL,1.0,0.0,80.0,2.0,9,80,720,23.7,0.284805846483,0.275272976168,0.267960487825,0.284897987329,-0.009532870315,-0.020950663153,-0.008698200227,0.238817947944,-0.088817947944,0.152858965725,-0.002858965725,0.047960487825,11.524940722898,0.000000000000,11.524940722898,0,0.088734377819,0.088734377819,0.027648504664,0.011118788276,0.116767243743,False,False
trot_FR_RL,1.0,0.0,80.0,4.0,9,80,720,23.7,0.284805846483,0.281877833856,0.259794236710,0.284907082525,-0.002928012627,0.085441303525,-0.031140692618,0.255451700631,-0.105451700631,0.169003588039,-0.019003588039,0.039794236710,20.533692712468,0.000000000000,20.533692712468,0,0.142712184684,0.142712184684,0.065040713975,0.007959928631,0.114204521028,False,False
trot_FR_RL,1.0,0.0,80.0,6.0,9,80,720,23.7,0.284805846483,0.273300232748,0.260526754225,0.284907082525,-0.011505613736,0.038469265376,-0.062844477564,0.194915801729,-0.044915801729,0.129096946325,0.020903053675,0.040526754225,30.581475295681,0.000000000000,23.700000000000,198,0.194868509117,0.194868509117,0.091328611885,0.010126649057,0.079422921184,False,False
trot_FR_RL,1.0,0.2,60.0,2.0,9,80,720,23.7,0.284805846483,0.280721043621,0.270314932511,0.287917260223,-0.004084802862,0.073428700636,-0.021376819301,0.286427044828,-0.136427044828,0.173854713602,-0.023854713602,0.050314932511,11.877733577275,2.127663800548,11.877733577275,0,0.113286079416,0.113286079416,0.046171690363,0.008250885514,0.126714272185,False,False
trot_FR_RL,1.0,0.2,60.0,4.0,9,80,720,23.7,0.284805846483,0.279774400592,0.262785505158,0.284909194081,-0.005031445891,0.094004175400,-0.055736987736,0.276554825955,-0.126554825955,0.186361616759,-0.036361616759,0.042785505158,20.842274546883,2.127663800548,20.842274546883,0,0.179554763946,0.179554763946,0.045974879136,0.007627390760,0.105466431378,False,False
trot_FR_RL,1.0,0.2,60.0,6.0,9,80,720,23.7,0.284805846483,0.279619468494,0.248051327926,0.284909194081,-0.005186377990,0.091511923881,-0.061663623190,0.227824322702,-0.077824322702,0.198488768934,-0.048488768934,0.028051327926,30.200972131625,2.127663800548,23.700000000000,204,0.222859237015,0.222859237015,0.091640426025,0.006481693632,0.089438369216,False,False
trot_FR_RL,1.0,0.2,80.0,2.0,9,80,720,23.7,0.284805846483,0.281566269220,0.270687008208,0.284909085755,-0.003239577263,-0.004733056765,-0.010322357567,0.285755328987,-0.135755328987,0.174379761527,-0.024379761527,0.050687008208,11.632736497822,2.127663800548,11.632736497822,0,0.084708543340,0.084708543340,0.034483333602,0.011486479515,0.136187274459,False,False
trot_FR_RL,1.0,0.2,80.0,4.0,9,80,720,23.7,0.284805846483,0.273157094141,0.261385345972,0.285134160490,-0.011648752342,0.048099437612,-0.054943550434,0.306550428100,-0.156550428100,0.178612579005,-0.028612579005,0.041385345972,21.009452207766,2.127663800548,21.009452207766,0,0.136707753738,0.136707753738,0.044277269947,0.005411108157,0.127340752542,False,False
trot_FR_RL,1.0,0.2,80.0,6.0,9,80,720,23.7,0.284805846483,0.276408032442,0.258937418892,0.284909085755,-0.008397814041,0.099500818932,-0.047165370856,0.262567427610,-0.112567427610,0.164709135899,-0.014709135899,0.038937418892,30.784252651904,2.127663800548,23.700000000000,261,0.183456384173,0.183456384173,0.071167818674,0.008784061227,0.092503097505,False,False
trot_FR_RL,1.0,0.4,60.0,2.0,9,80,720,23.7,0.284805846483,0.294865851905,0.276068944974,0.294865851905,0.010060005422,0.078323866049,-0.071919813538,0.308856855666,-0.158856855666,0.183827551857,-0.033827551857,0.056068944974,13.041414155940,4.255327601096,11.657834786792,0,0.115568382224,0.115568382224,0.083048291198,0.010552349502,0.142305034464,False,False
trot_FR_RL,1.0,0.4,60.0,4.0,9,80,720,23.7,0.284805846483,0.284411137115,0.267164693711,0.287208752671,-0.000394709368,0.056718989802,-0.050752438112,0.478919894628,-0.328919894628,0.210341704918,-0.060341704918,0.047164693711,20.386151290772,4.255327601096,20.386151290772,0,0.176273352724,0.176273352724,0.100838011481,0.006505732722,0.154952700724,False,False
trot_FR_RL,1.0,0.4,60.0,6.0,9,80,720,23.7,0.284805846483,0.275308377437,0.260912525287,0.284909194081,-0.009497469046,0.093391035592,-0.059656802940,0.310033140703,-0.160033140703,0.216557191931,-0.066557191931,0.040912525287,29.616541988838,4.255327601096,23.700000000000,249,0.241778344477,0.241778344477,0.074296957023,0.009286803060,0.119471396193,False,False
trot_FR_RL,1.0,0.4,80.0,2.0,9,80,720,23.7,0.284805846483,0.287208398818,0.271883959607,0.292714078232,0.002402552334,0.062046587031,-0.034702766627,0.308729846254,-0.158729846254,0.215861937990,-0.065861937990,0.051883959607,12.566102937928,4.255327601096,11.926438334878,0,0.088432260198,0.088432260198,0.058726713644,0.010361567679,0.153526153613,False,False
trot_FR_RL,1.0,0.4,80.0,4.0,9,80,720,23.7,0.284805846483,0.282938334471,0.267620081837,0.285781572584,-0.001867512012,0.094402795900,-0.071456996008,0.298800996116,-0.148800996116,0.185193423981,-0.035193423981,0.047620081837,20.858732704636,4.255327601096,20.858732704636,0,0.137170068174,0.137170068174,0.052403007990,0.010149157618,0.126288233303,False,False
trot_FR_RL,1.0,0.4,80.0,6.0,9,80,720,23.7,0.284805846483,0.278348415036,0.261595738205,0.284909085755,-0.006457431447,0.071317288776,-0.065313417176,0.332868980272,-0.182868980272,0.177942524749,-0.027942524749,0.041595738205,31.190026616099,4.255327601096,23.700000000000,242,0.191969113550,0.191969113550,0.088054323156,0.006412928316,0.123263932277,False,False
trot_FR_RL,1.0,0.6,60.0,2.0,9,80,720,23.7,0.284805846483,0.297803025936,0.277811418092,0.304516511216,0.012997179453,0.155265619177,-0.072589379267,0.335796782020,-0.185796782020,0.189403768478,-0.039403768478,0.057811418092,15.450444484586,6.382991401645,11.811159214521,0,0.114563824046,0.114563824046,0.108473083914,0.009123008477,0.143210078449,False,False
trot_FR_RL,1.0,0.6,60.0,4.0,9,80,720,23.7,0.284805846483,0.290019883414,0.268511636878,0.290296785470,0.005214036931,0.141417695249,-0.087780012508,0.355652261344,-0.205652261344,0.199743450356,-0.049743450356,0.048511636878,23.064259411055,6.382991401645,20.773617748087,0,0.181375977581,0.181375977581,0.092233791843,0.009728852154,0.132278982972,False,False
trot_FR_RL,1.0,0.6,60.0,6.0,9,80,720,23.7,0.284805846483,0.282463578436,0.263783663466,0.289019041651,-0.002342268048,0.083228710987,-0.081112430271,0.327167045212,-0.177167045212,0.202998570549,-0.052998570549,0.043783663466,29.969078613193,6.382991401645,23.700000000000,244,0.228554708824,0.228554708824,0.094612614900,0.010535768689,0.107594362491,False,False
trot_FR_RL,1.0,0.6,80.0,2.0,9,80,720,23.7,0.284805846483,0.296122717575,0.274780800228,0.296122717575,0.011316871092,0.037663366148,-0.039388144774,0.334634959885,-0.184634959885,0.193199850224,-0.043199850224,0.054780800228,14.487151632573,6.382991401645,11.609423062847,0,0.087785333620,0.087785333620,0.086507560187,0.008626951136,0.151877794283,False,False
trot_FR_RL,1.0,0.6,80.0,4.0,9,80,720,23.7,0.284805846483,0.285648567136,0.268723820043,0.289343756950,0.000842720652,0.086378675630,-0.054956447528,0.311352733460,-0.161352733460,0.202469283766,-0.052469283766,0.048723820043,22.461655358107,6.382991401645,21.011575009221,0,0.136558606312,0.136558606312,0.067565790193,0.010764384024,0.136835015404,False,False
trot_FR_RL,1.0,0.6,80.0,6.0,9,80,720,23.7,0.284805846483,0.278115869091,0.268346943464,0.284909085755,-0.006689977392,0.059919856906,-0.061450990421,0.343786722735,-0.193786722735,0.194740532880,-0.044740532880,0.048346943464,30.545618116081,6.382991401645,23.700000000000,272,0.188955756165,0.188955756165,0.089499789757,0.010866080804,0.126791785533,False,False
